train,right,nodiff,PPMI->compose,add,precision,0.003812604,0.004199447,0.690447282,1.04E-255
train,right,nodiff,PPMI->compose,add,cosine,0.104796247,0.052703989,0.538728808,2.51E-136
train,all,diff,PPMI->compose,add,recall,0.832278632,0.313710138,-0.075286163,2.02E-05
train,all,diff,PPMI->compose,add,precision,0.002710865,0.003634773,0.252508809,9.84E-48
train,all,diff,PPMI->compose,add,cosine,0.078453853,0.057433456,0.166675127,2.28E-21
train,left,diff,PPMI->compose,add,recall,0.654698589,0.381663215,-0.111400777,3.03E-05
train,left,diff,PPMI->compose,add,precision,0.001295061,0.00197504,0.021157068,0.429601605
train,left,diff,PPMI->compose,add,cosine,0.04566496,0.044204986,0.005707457,0.831281009
train,right,diff,PPMI->compose,add,recall,0.969696447,0.136241884,0.187183157,1.09E-15
train,right,diff,PPMI->compose,add,precision,0.003806465,0.004202988,0.693652672,4.81E-259
train,right,diff,PPMI->compose,add,cosine,0.103827077,0.053509627,0.55571253,1.01E-146
train,all,nodiff,compose->PPMI,mult,recall,0.285934415,0.257346546,-0.067982087,0.000118796
train,all,nodiff,compose->PPMI,mult,precision,0.028128563,0.048164031,0.171017447,1.99E-22
train,all,nodiff,compose->PPMI,mult,cosine,0.106750142,0.11347379,0.075866068,1.74E-05
train,left,nodiff,compose->PPMI,mult,recall,0.124470208,0.21677596,-0.047172532,0.07808395
train,left,nodiff,compose->PPMI,mult,precision,0.003692728,0.010862525,0.018859835,0.481374873
train,left,nodiff,compose->PPMI,mult,cosine,0.028316081,0.055388512,0.004561597,0.864787154
train,right,nodiff,compose->PPMI,mult,recall,0.410881219,0.212899435,0.100273112,1.98E-05
train,right,nodiff,compose->PPMI,mult,precision,0.047037889,0.056603552,0.660541907,1.37E-226
train,right,nodiff,compose->PPMI,mult,cosine,0.167445237,0.109644638,0.415606181,2.85E-76
train,all,diff,compose->PPMI,mult,recall,0.277538386,0.254296465,-0.066550853,0.000164963
train,all,diff,compose->PPMI,mult,precision,0.027951182,0.048166066,0.16710083,1.80E-21
train,all,diff,compose->PPMI,mult,cosine,0.10516844,0.113641591,0.07262882,3.92E-05
train,left,diff,compose->PPMI,mult,recall,0.10826532,0.19560559,-0.052148827,0.051412435
train,left,diff,compose->PPMI,mult,precision,0.003364135,0.010488439,0.008936124,0.738689928
train,left,diff,compose->PPMI,mult,cosine,0.025238548,0.052089621,-0.004096879,0.878449098
train,right,diff,compose->PPMI,mult,recall,0.408527964,0.213936124,0.109795493,2.95E-06
train,right,diff,compose->PPMI,mult,precision,0.046977523,0.056571328,0.660774882,8.38E-227
train,right,diff,compose->PPMI,mult,cosine,0.167021062,0.109721261,0.416570157,1.19E-76
train,all,nodiff,compose->PPMI,mult,recall,0.803331443,0.270719946,0.08784271,6.46E-07
train,all,nodiff,compose->PPMI,mult,precision,0.167619218,0.192355041,0.27069358,7.41E-55
train,all,nodiff,compose->PPMI,mult,cosine,0.434672739,0.233272457,0.239895805,4.04E-43
train,left,nodiff,compose->PPMI,mult,recall,0.817726881,0.357242619,0.085822746,0.001328952
train,left,nodiff,compose->PPMI,mult,precision,0.26693364,0.239689682,0.321653765,5.76E-35
train,left,nodiff,compose->PPMI,mult,cosine,0.540402942,0.282048708,0.387126543,3.91E-51
train,right,nodiff,compose->PPMI,mult,recall,0.792191737,0.175954564,-0.026805395,0.255147701
train,right,nodiff,compose->PPMI,mult,precision,0.09076615,0.08738408,0.192856056,1.42E-16
train,right,nodiff,compose->PPMI,mult,cosine,0.35285491,0.140073425,0.085180907,0.000292323
train,all,diff,compose->PPMI,mult,recall,0.506581585,0.356229754,-0.042257654,0.016821428
train,all,diff,compose->PPMI,mult,precision,0.078149756,0.091956133,0.123646441,2.24E-12
train,all,diff,compose->PPMI,mult,cosine,0.243736127,0.185191227,0.040414832,0.022239696
train,left,diff,compose->PPMI,mult,recall,0.214692711,0.267582596,-0.190957222,6.26E-13
train,left,diff,compose->PPMI,mult,precision,0.072899279,0.106951011,-0.014738824,0.582165406
train,left,diff,compose->PPMI,mult,cosine,0.140561556,0.182340031,-0.078086264,0.003507188
train,right,diff,compose->PPMI,mult,recall,0.73245568,0.229658217,0.302451674,1.79E-39
train,right,diff,compose->PPMI,mult,precision,0.082212764,0.078166845,0.323808202,2.62E-45
train,right,diff,compose->PPMI,mult,cosine,0.323576316,0.14315992,0.316543179,2.87E-43
train,all,nodiff,PPMI->compose,mult,recall,0.197701967,0.206122484,-0.025043376,0.156677175
train,all,nodiff,PPMI->compose,mult,precision,0.0296405,0.051012676,0.177381656,4.96E-24
train,all,nodiff,PPMI->compose,mult,cosine,0.079289435,0.095875182,0.124433958,1.62E-12
train,left,nodiff,PPMI->compose,mult,recall,0.102676887,0.188175418,-0.03677086,0.169719284
train,left,nodiff,PPMI->compose,mult,precision,0.004363493,0.009624603,0.01527731,0.568454317
train,left,nodiff,PPMI->compose,mult,cosine,0.038271197,0.075172883,0.001249383,0.962800942
train,right,nodiff,PPMI->compose,mult,recall,0.271235788,0.188594117,0.144514974,7.00E-10
train,right,nodiff,PPMI->compose,mult,precision,0.049200755,0.060558484,0.632691929,2.46E-202
train,right,nodiff,PPMI->compose,mult,cosine,0.111030821,0.098095772,0.424888542,5.47E-80
train,all,nodiff,PPMI->compose,mult,recall,0.547870158,0.37248957,0.04538884,0.010231644
train,all,nodiff,PPMI->compose,mult,precision,0.167567625,0.251591074,0.198431341,8.96E-30
train,all,nodiff,PPMI->compose,mult,cosine,0.351187408,0.256239091,0.224159475,9.90E-38
train,left,nodiff,PPMI->compose,mult,recall,0.246761644,0.285261023,0.041045059,0.125314753
train,left,nodiff,PPMI->compose,mult,precision,0.295187959,0.328005064,0.171586771,1.10E-10
train,left,nodiff,PPMI->compose,mult,cosine,0.379924492,0.341074456,0.180993533,9.57E-12
train,right,nodiff,PPMI->compose,mult,recall,0.780878742,0.242266712,0.317133173,1.97E-43
train,right,nodiff,PPMI->compose,mult,precision,0.068810427,0.081664202,0.349290533,6.55E-53
train,right,nodiff,PPMI->compose,mult,cosine,0.32894962,0.159097685,0.279876836,8.06E-34
train,all,diff,PPMI->compose,mult,recall,0.190272516,0.201311199,-0.022190888,0.209489547
train,all,diff,PPMI->compose,mult,precision,0.02937444,0.051044374,0.173096931,6.05E-23
train,all,diff,PPMI->compose,mult,cosine,0.077545312,0.095085015,0.123765003,2.13E-12
train,left,diff,PPMI->compose,mult,recall,0.087734586,0.167504678,-0.033880797,0.205828213
train,left,diff,PPMI->compose,mult,precision,0.003843627,0.00885413,0.011552357,0.666279741
train,left,diff,PPMI->compose,mult,cosine,0.034922768,0.071565374,0.001165947,0.965283533
train,right,diff,PPMI->compose,mult,recall,0.26962005,0.189056917,0.153901456,4.98E-11
train,right,diff,PPMI->compose,mult,precision,0.049131101,0.06055068,0.633031518,1.29E-202
train,right,diff,PPMI->compose,mult,cosine,0.110528168,0.097880398,0.429954572,4.56E-82
train,all,nodiff,compose->PPMI,selectself,recall,0.840741391,0.298710792,-0.006553575,0.710946405
train,all,nodiff,compose->PPMI,selectself,precision,0.017031348,0.031062148,0.168980613,6.30E-22
train,all,nodiff,compose->PPMI,selectself,cosine,0.140345694,0.121683038,0.105601994,2.12E-09
train,left,nodiff,compose->PPMI,selectself,recall,0.702574863,0.384180862,-0.102330905,0.000128127
train,left,nodiff,compose->PPMI,selectself,precision,0.001400738,0.002160996,0.027760972,0.299966076
train,left,nodiff,compose->PPMI,selectself,cosine,0.044589924,0.041339634,0.02148581,0.422466431
train,right,nodiff,compose->PPMI,selectself,recall,0.947659613,0.133633031,0.191505247,2.32E-16
train,right,nodiff,compose->PPMI,selectself,precision,0.029126875,0.037047565,0.697388704,5.50E-263
train,right,nodiff,compose->PPMI,selectself,cosine,0.214444948,0.11115834,0.525465184,1.31E-128
train,all,diff,PPMI->compose,mult,recall,0.448155665,0.419527007,0.017746211,0.315588761
train,all,diff,PPMI->compose,mult,precision,0.05681882,0.104140564,0.122275325,3.91E-12
train,all,diff,PPMI->compose,mult,cosine,0.235396923,0.243184207,0.129459403,1.96E-13
train,left,diff,PPMI->compose,mult,recall,0.042684636,0.113512025,-0.063963072,0.016840825
train,left,diff,PPMI->compose,mult,precision,0.057488751,0.143398839,-0.040754829,0.128010488
train,left,diff,PPMI->compose,mult,cosine,0.141639525,0.293185121,0.053005401,0.047696432
train,right,diff,PPMI->compose,mult,recall,0.761923712,0.276686072,0.343341543,4.52E-51
train,right,diff,PPMI->compose,mult,precision,0.056300403,0.057658709,0.529540755,6.04E-131
train,right,diff,PPMI->compose,mult,cosine,0.307949766,0.162230719,0.419777092,6.30E-78
train,all,nodiff,compose->PPMI,selectself,recall,0.840741391,0.298710792,-0.006553575,0.710946405
train,all,nodiff,compose->PPMI,selectself,precision,0.017031348,0.031062148,0.168980613,6.30E-22
train,all,nodiff,compose->PPMI,selectself,cosine,0.140345694,0.121683038,0.105601994,2.12E-09
train,left,nodiff,compose->PPMI,selectself,recall,0.702574863,0.384180862,-0.102330905,0.000128127
train,left,nodiff,compose->PPMI,selectself,precision,0.001400738,0.002160996,0.027760972,0.299966076
train,left,nodiff,compose->PPMI,selectself,cosine,0.044589924,0.041339634,0.02148581,0.422466431
train,right,nodiff,compose->PPMI,selectself,recall,0.947659613,0.133633031,0.191505247,2.32E-16
train,right,nodiff,compose->PPMI,selectself,precision,0.029126875,0.037047565,0.697388704,5.50E-263
train,right,nodiff,compose->PPMI,selectself,cosine,0.214444948,0.11115834,0.525465184,1.31E-128
train,all,diff,compose->PPMI,selectself,recall,0.815622001,0.310110778,-0.017326256,0.327179095
train,all,diff,compose->PPMI,selectself,precision,0.016981269,0.031082093,0.165896427,3.51E-21
train,all,diff,compose->PPMI,selectself,cosine,0.139149091,0.122358051,0.102940195,5.33E-09
train,left,diff,compose->PPMI,selectself,recall,0.650323009,0.382150046,-0.10396851,9.96E-05
train,left,diff,compose->PPMI,selectself,precision,0.00129288,0.001978911,0.021917592,0.413201011
train,left,diff,compose->PPMI,selectself,cosine,0.042106644,0.03947677,0.017229637,0.520079128
train,right,diff,compose->PPMI,selectself,recall,0.943536299,0.141673406,0.216318634,1.52E-20
train,right,diff,compose->PPMI,selectself,precision,0.029121507,0.037051587,0.697424059,5.05E-263
train,right,diff,compose->PPMI,selectself,cosine,0.214244023,0.111464654,0.525716265,9.40E-129
